generation,id,parent,success_keys
491,19666,19542,[4864]
491,19668,19405,[4895]
491,19674,19349,[4877]
491,19675,19432,[4874]
491,19678,19242,[4872]
491,19679,19089,[4887]
491,19682,19510,[4898]
491,19684,19169,[4910]
491,19686,19242,[4904]
491,19691,19506,[4914]
491,19695,19592,[4875]
492,19703,19472,[4915]
492,19704,19131,[4881]
492,19706,19336,[4887]
492,19714,19207,[4900]
492,19715,19389,[4907]
492,19732,19534,[4925]
493,19745,19282,[4926]
493,19746,19507,[4923]
493,19747,19249,[4890]
493,19748,19241,[4900]
493,19749,19415,[4909]
493,19750,19236,[4935]
493,19752,19226,[4923]
493,19754,19295,[4932]
493,19761,19262,[4917]
493,19763,19208,[4909]
493,19764,19267,[4877]
493,19765,19535,[4881]
493,19777,19329,[4909]
493,19778,19644,[4910]
493,19780,19236,[4933]
494,19782,19674,[4901]
494,19785,19595,[4926]
494,19787,19348,[4890]
494,19794,19455,[4940]
494,19799,19691,[4926]
494,19801,19294,[4906]
494,19803,19559,[4888]
494,19805,19503,[4928]
494,19808,19296,[4894]
494,19812,19650,[4901]
494,19813,19341,[4925]
495,19827,19761,[4924]
495,19833,19666,[4894]
495,19834,19328,[4895]
495,19835,19510,[4925]
495,19843,19599,[4940]
495,19846,19395,[4917]
495,19849,19295,[4943]
495,19851,19415,[4910]
495,19852,19293,[4959]
495,19854,19286,[4928]
495,19856,19579,[4940]
495,19859,19282,[4906]
495,19860,19787,[4907]
496,19862,19294,[4907]
496,19864,19391,[4923]
496,19875,19324,[4935]
496,19877,19595,[4917]
496,19878,19538,[4964]
496,19882,19503,[4959]
496,19884,19644,[4957]
496,19885,19324,[4914]
496,19889,19503,[4924]
496,19890,19379,[4959]
496,19898,19542,[4928]
496,19899,19617,[4920]
497,19901,19732,[4915]
497,19908,19451,[4977]
497,19910,19518,[4920]
497,19916,19684,[4977]
497,19917,19360,[4975]
497,19924,19534,[4924]
497,19925,19414,[4935]
497,19931,19601,[4930]
498,19955,19899,[4932]
498,19957,19704,[4964]
498,19965,19674,[4972]
498,19968,19348,[4964]
498,19971,19559,[4981]
498,19976,19908,[4977]
498,19980,19882,[4983]
499,19981,19877,[4932]
499,19987,19745,[4973]
499,19994,19761,[4991]
499,19995,19391,[4974]
499,19998,19349,[4986]
499,20001,19691,[4967]
499,20005,19658,[4986]
499,20008,19703,[4972]
499,20013,19889,[4957]
499,20019,19852,[4968]
500,20021,19684,[4972]
500,20022,19472,[5001]
500,20023,19559,[4957]
500,20025,19595,[4968]
500,20029,19547,[5001]
500,20034,19715,[4986]
500,20043,19592,[5009]
500,20044,19916,[4981]
500,20045,19480,[5001]
500,20047,19414,[4975]
500,20060,19901,[4983]
501,20072,19607,[4970]
501,20075,19965,[4989]
501,20079,19471,[5003]
501,20085,19559,[5017]
501,20096,19813,[5016]
501,20098,19885,[4976]
502,20113,19516,[4975]
502,20115,20044,[5016]
502,20120,19957,[5008]
502,20126,19854,[5008]
502,20128,19785,[5006]
502,20130,19542,[5016]
502,20135,20085,[5015]
502,20139,19747,[5002]
503,20142,19626,[4991]
503,20143,19579,[5009]
503,20145,19899,[5019]
503,20150,19619,[4999]
503,20161,20044,[4985]
503,20162,20096,[4998]
503,20165,19971,[4991]
503,20175,19808,[4983]
503,20177,19955,[5005]
504,20186,19749,[5033]
504,20193,19715,[4990]
504,20197,19599,[5015]
504,20199,19995,[5033]
504,20205,19665,[5041]
504,20206,19889,[5032]
504,20211,20001,[5019]
504,20217,19998,[5009]
504,20218,20135,[5006]
504,20220,20165,[5019]
505,20225,20211,[5033]
505,20226,20044,[5010]
505,20229,19877,[5005]
505,20230,19745,[5014]
505,20231,19633,[5014]
505,20236,19908,[4999]
505,20241,19754,[5020]
505,20244,19599,[5014]
505,20252,20135,[5006]
505,20253,19650,[5020]
505,20258,19595,[5037]
506,20264,19803,[5018]
506,20266,19617,[5041]
506,20273,19878,[5035]
506,20274,19686,[5023]
506,20281,19746,[5023]
506,20286,19987,[5015]
506,20291,19846,[5063]
506,20298,20225,[5035]
506,20300,20218,[5049]
507,20305,19835,[5041]
507,20307,19899,[5018]
507,20308,19703,[5057]
507,20310,19878,[5049]
507,20312,20120,[5048]
507,20313,20142,[5046]
507,20316,20079,[5068]
507,20324,19931,[5023]
507,20326,19691,[5036]
507,20333,19875,[5021]
507,20334,20241,[5070]
507,20337,19745,[5020]
507,20338,19987,[5072]
507,20339,19875,[5072]
507,20340,20205,[5017]
508,20343,20218,[5049]
508,20345,20308,[5079]
508,20347,20193,[5064]
508,20352,19987,[5040]
508,20358,20023,[5029]
508,20364,19890,[5064]
508,20367,19998,[5070]
508,20369,20019,[5048]
508,20373,19884,[5057]
508,20376,20161,[5037]
509,20386,20310,"[5055, 5057]"
509,20387,19995,[5043]
509,20392,20019,[5070]
509,20397,19965,[5046]
509,20398,20298,[5046]
509,20405,19843,[5048]
509,20408,19799,[5045]
509,20415,19971,[5064]
509,20418,20358,[5072]
510,20427,20408,[5055]
510,20435,20386,[5084]
510,20436,19957,[5081]
510,20441,20193,[5104]
510,20442,19965,[5053]
510,20448,20258,[5050]
510,20453,19864,[5062]
510,20457,19843,[5080]
511,20462,20369,[5088]
511,20466,20369,[5088]
511,20475,20043,[5069]
511,20476,20072,[5110]
511,20485,20333,[5084]
511,20488,19980,[5081]
511,20492,19971,[5071]
511,20497,19908,[5083]
511,20499,19980,[5059]
512,20502,19917,[5124]
512,20505,19856,[5096]
512,20507,20029,[5081]
512,20510,20139,[5111]
512,20511,20310,[5111]
512,20514,20405,[5084]
512,20515,19859,[5069]
512,20520,20386,[5088]
512,20521,20457,[5094]
512,20523,20316,[5106]
512,20530,20023,[5110]
512,20532,20308,[5073]
512,20536,20034,[5121]
513,20542,20343,[5095]
513,20544,20226,[5120]
513,20545,20515,[5110]
513,20550,20305,[5078]
513,20555,20075,[5137]
513,20557,20008,[5137]
513,20558,20206,[5137]
513,20564,20358,[5136]
513,20566,20488,[5133]
513,20571,20373,[5138]
513,20576,20244,[5139]
514,20581,20457,[5083]
514,20582,20392,[5116]
514,20591,20143,[5133]
514,20595,20218,[5138]
514,20598,20229,[5094]
514,20602,20523,[5087]
514,20607,19971,[5096]
514,20609,20252,[5087]
514,20620,20571,[5138]
515,20622,20162,[5120]
515,20625,20405,[5129]
515,20627,20025,[5117]
515,20630,20607,[5106]
515,20637,20591,[5150]
515,20638,20609,[5091]
515,20642,20043,[5116]
515,20644,20286,[5108]
515,20646,20523,[5133]
515,20649,20220,[5095]
515,20651,20186,[5128]
515,20653,20571,[5111]
516,20663,20536,[5150]
516,20665,20135,[5119]
516,20667,20343,[5119]
516,20669,20488,[5136]
516,20673,20499,[5129]
516,20677,20523,[5121]
516,20679,20022,[5150]
516,20681,20025,[5121]
516,20683,20236,[5106]
516,20684,20220,[5156]
516,20689,20492,[5128]
516,20690,20520,[5128]
516,20693,20115,[5136]
516,20695,20211,[5120]
516,20698,20358,[5119]
516,20700,20264,[5167]
517,20707,20448,[5149]
517,20708,20544,[5164]
517,20718,20523,[5141]
517,20723,20576,[5178]
517,20725,20435,[5139]
517,20726,20622,[5177]
517,20729,20367,[5153]
517,20732,20576,[5157]
517,20738,20642,[5134]
517,20739,20564,[5141]
518,20741,20667,[5181]
518,20745,20211,[5181]
518,20750,20205,[5164]
518,20751,20217,[5182]
518,20752,20197,[5151]
518,20757,20536,[5167]
518,20760,20581,[5156]
518,20773,20646,[5164]
518,20774,20316,[5178]
518,20779,20177,[5141]
519,20784,20462,[5182]
519,20785,20693,[5178]
519,20788,20677,[5193]
519,20789,20442,[5144]
519,20794,20507,[5193]
519,20796,20367,[5180]
519,20798,20741,[5195]
519,20799,20291,[5193]
519,20804,20205,[5169]
519,20811,20316,[5149]
519,20812,20324,[5199]
519,20817,20732,[5144]
519,20819,20576,[5144]
520,20823,20408,[5196]
520,20836,20520,[5180]
520,20838,20804,[5186]
520,20845,20752,[5163]
520,20846,20595,[5204]
520,20848,20308,[5204]
520,20855,20408,[5199]
521,20862,20726,[5172]
521,20868,20369,[5197]
521,20870,20312,[5204]
521,20871,20595,[5186]
521,20880,20581,[5210]
521,20881,20310,[5180]
521,20887,20581,[5210]
521,20888,20595,[5210]
521,20890,20376,[5181]
521,20893,20665,[5194]
521,20896,20741,[5215]
521,20898,20441,[5182]
521,20900,20751,[5219]
522,20906,20684,[5186]
522,20907,20811,[5177]
522,20908,20681,[5197]
522,20909,20649,[5196]
522,20912,20602,[5195]
522,20913,20773,[5191]
522,20916,20324,[5177]
522,20919,20507,[5228]
522,20922,20718,[5194]
522,20923,20408,[5194]
522,20924,20893,[5228]
522,20927,20505,[5228]
522,20929,20364,[5219]
522,20930,20695,[5197]
523,20944,20779,[5230]
523,20946,20700,[5217]
523,20948,20398,[5189]
523,20951,20723,[5196]
523,20952,20646,[5239]
523,20962,20773,[5230]
523,20964,20823,[5234]
523,20966,20836,[5219]
523,20967,20638,[5229]
523,20970,20698,[5234]
523,20972,20739,[5232]
523,20977,20922,[5189]
523,20978,20848,[5191]
523,20979,20880,[5218]
523,20980,20741,[5229]
524,20989,20739,[5230]
524,20993,20871,[5203]
524,20995,20757,[5231]
524,21002,20919,[5199]
524,21003,20684,[5198]
524,21007,20542,[5234]
524,21008,20977,[5231]
524,21009,20912,[5244]
524,21011,20967,[5217]
524,21012,20497,[5241]
524,21015,20448,"[5221, 5226]"
524,21017,20913,[5198]
525,21021,20499,[5254]
525,21022,20505,[5231]
525,21030,20707,[5208]
525,21034,20515,[5240]
525,21046,20919,[5232]
525,21048,20970,[5239]
525,21049,20871,[5232]
525,21053,20785,[5211]
525,21057,20796,[5217]
525,21058,20488,[5244]
526,21061,20890,[5241]
526,21070,20638,[5239]
526,21073,20718,[5260]
526,21075,20595,[5237]
526,21078,20838,[5241]
526,21083,20651,[5255]
526,21086,20896,[5221]
526,21087,20738,[5237]
526,21096,20970,[5260]
526,21097,21008,[5229]
526,21099,20718,[5218]
527,21101,20785,[5275]
527,21107,20677,[5226]
527,21108,21002,[5252]
527,21111,20669,[5226]
527,21112,20774,[5277]
527,21116,20846,[5237]
527,21120,21012,[5255]
527,21133,20700,[5251]
527,21136,20970,[5244]
528,21143,20912,[5265]
528,21145,21070,[5288]
528,21146,20881,[5240]
528,21151,20908,[5243]
528,21155,20817,[5277]
528,21156,20752,[5279]
528,21157,20912,[5279]
528,21162,21073,[5255]
528,21163,20788,[5289]
528,21166,20595,[5277]
528,21167,20760,[5260]
528,21168,21011,[5286]
528,21172,20726,[5243]
528,21173,20622,[5275]
528,21174,20930,[5283]
528,21176,21009,[5288]
528,21178,20977,[5283]
529,21181,20750,[5275]
529,21193,21151,[5253]
529,21205,20962,[5273]
529,21207,21157,[5267]
529,21210,21061,[5251]
529,21211,20951,[5257]
529,21213,20823,[5240]
529,21214,21178,[5285]
529,21216,20888,[5259]
529,21217,21096,[5288]
529,21219,20665,[5243]
530,21221,21009,[5256]
530,21225,20804,[5286]
530,21228,20952,[5304]
530,21238,20923,[5273]
530,21239,21155,[5307]
530,21240,21075,[5257]
530,21242,20951,[5279]
530,21246,20909,[5262]
530,21253,20962,[5308]
530,21254,21172,[5273]
530,21256,20757,[5292]
530,21260,20729,[5253]
531,21266,21049,[5287]
531,21268,20978,[5289]
531,21270,20784,[5286]
531,21273,20881,[5304]
531,21280,21163,[5259]
531,21283,21011,[5306]
531,21289,21086,[5306]
531,21295,20916,[5284]
531,21297,21133,[5283]
531,21298,21207,[5299]
531,21300,20799,[5284]
532,21302,20757,[5326]
532,21307,21073,[5299]
532,21309,21176,[5292]
532,21313,20773,[5281]
532,21314,21256,[5299]
532,21317,20908,[5304]
532,21322,21070,[5305]
532,21325,21238,[5290]
532,21327,21295,[5324]
532,21330,20929,[5317]
532,21338,21207,[5324]
532,21339,21270,[5317]
533,21346,21030,[5289]
533,21349,21116,[5287]
533,21359,21172,[5324]
533,21365,20993,[5308]
533,21366,20906,[5284]
533,21370,20946,[5315]
533,21374,21309,[5311]
534,21381,21302,[5292]
534,21382,21073,[5317]
534,21383,20838,[5332]
534,21385,21289,[5346]
534,21386,21167,[5318]
534,21387,21283,[5326]
534,21388,21289,[5335]
534,21394,21365,[5308]
534,21397,21297,[5305]
534,21398,21015,[5326]
534,21403,21302,[5348]
534,21409,21370,[5346]
534,21410,20929,[5339]
534,21412,21058,[5290]
534,21415,21309,[5290]
534,21416,20951,[5339]
534,21418,21246,[5323]
534,21420,21256,[5305]
535,21421,21283,[5335]
535,21425,21108,[5347]
535,21428,21136,[5309]
535,21429,21273,[5311]
535,21430,21070,[5335]
535,21432,21266,[5309]
535,21438,21370,[5357]
535,21442,20913,[5357]
535,21443,21409,[5348]
535,21444,21221,[5346]
535,21449,21409,[5358]
535,21450,21205,[5354]
535,21452,21420,[5339]
535,21454,21011,[5309]
535,21456,20966,[5315]
535,21460,21317,[5351]
536,21463,20979,[5341]
536,21464,21015,[5348]
536,21465,21178,[5332]
536,21469,21410,[5366]
536,21470,21087,[5323]
536,21474,21383,[5347]
536,21479,21443,[5351]
536,21481,21172,[5333]
536,21483,21309,[5321]
536,21485,21061,[5330]
536,21490,21007,[5366]
536,21493,21099,[5347]
536,21494,21429,[5330]
536,21497,21214,[5322]
536,21498,21136,[5333]
537,21501,21442,[5351]
537,21508,21297,[5330]
537,21510,21086,[5356]
537,21512,21481,[5341]
537,21518,21289,[5328]
537,21520,21452,[5353]
537,21521,21456,[5379]
537,21522,21057,[5375]
537,21529,21007,[5353]
537,21532,21469,[5379]
537,21539,21442,[5353]
538,21543,21403,[5354]
538,21546,21133,[5373]
538,21552,21174,[5359]
538,21553,21386,[5371]
538,21558,21442,[5345]
538,21565,21214,[5375]
538,21566,21490,[5354]
538,21569,21339,[5385]
538,21572,21099,[5343]
538,21573,21289,[5350]
538,21574,21429,[5362]
538,21575,21346,[5356]
538,21576,21157,[5375]
539,21582,21254,[5373]
539,21583,21176,[5350]
539,21588,21289,[5359]
539,21590,21543,[5373]
539,21594,21280,[5356]
539,21596,21573,[5357]
539,21597,21443,[5380]
539,21600,21412,[5355]
539,21606,21394,[5355]
539,21608,21314,[5380]
539,21609,21569,[5358]
539,21612,21086,[5359]
539,21617,21398,[5365]
540,21621,21386,[5365]
540,21622,21330,[5367]
540,21623,21522,[5365]
540,21624,21322,[5393]
540,21625,21520,[5360]
540,21626,21309,[5385]
540,21629,21302,[5397]
540,21632,21469,[5401]
540,21633,21565,[5362]
540,21638,21157,[5385]
540,21642,21474,[5396]
540,21645,21479,[5401]
540,21646,21574,[5400]
540,21647,21558,[5399]
540,21650,21465,[5408]
540,21652,21339,[5379]
540,21656,21374,[5394]
540,21657,21254,[5403]
540,21658,21143,[5400]
541,21665,21588,[5404]
541,21669,21470,[5393]
541,21673,21575,[5408]
541,21674,21463,[5414]
541,21677,21216,[5376]
541,21682,21349,[5377]
541,21683,21612,[5368]
541,21684,21479,[5418]
541,21686,21339,[5372]
541,21690,21522,[5408]
541,21692,21383,[5394]
541,21693,21483,[5381]
541,21694,21656,[5372]
542,21704,21684,[5380]
542,21707,21597,[5423]
542,21709,21575,[5404]
542,21710,21490,[5400]
542,21711,21428,[5394]
542,21713,21658,[5388]
542,21718,21242,[5395]
542,21720,21576,[5396]
542,21724,21546,[5398]
542,21726,21498,[5381]
542,21732,21508,[5382]
542,21734,21470,[5395]
542,21736,21359,[5421]
542,21737,21497,[5389]
542,21738,21575,[5410]
543,21745,21736,[5393]
543,21747,21339,[5410]
543,21748,21421,[5397]
543,21755,21366,[5406]
543,21757,21397,[5433]
543,21758,21711,[5401]
543,21762,21622,[5404]
543,21765,21622,[5414]
543,21768,21738,[5417]
543,21769,21574,[5395]
543,21771,21552,[5435]
544,21783,21386,[5421]
544,21784,21573,[5422]
544,21785,21454,[5410]
544,21787,21546,[5433]
544,21788,21626,[5423]
544,21789,21366,[5432]
544,21796,21658,[5425]
544,21797,21508,[5418]
544,21813,21438,[5415]
544,21814,21734,[5402]
545,21821,21673,[5436]
545,21822,21428,[5414]
545,21835,21456,[5415]
545,21838,21588,[5433]
545,21840,21410,[5417]
545,21844,21521,[5418]
545,21845,21783,[5417]
545,21847,21617,[5423]
545,21849,21673,[5432]
545,21853,21438,[5441]
545,21855,21429,[5425]
545,21856,21624,[5431]
545,21860,21573,[5421]
546,21861,21629,[5451]
546,21862,21501,[5432]
546,21864,21822,[5441]
546,21865,21429,[5459]
546,21867,21726,[5438]
546,21873,21443,[5461]
546,21874,21813,[5425]
546,21876,21416,[5461]
546,21877,21418,[5438]
546,21878,21622,[5465]
546,21879,21677,[5461]
546,21881,21652,[5431]
546,21884,21694,[5441]
546,21885,21409,[5442]
546,21887,21711,[5451]
546,21889,21783,[5442]
546,21890,21847,[5438]
546,21893,21783,[5442]
546,21894,21576,[5459]
547,21904,21574,[5469]
547,21905,21443,[5451]
547,21909,21494,[5452]
547,21911,21877,[5469]
547,21912,21474,[5471]
547,21914,21876,[5478]
547,21916,21677,[5468]
547,21918,21510,[5471]
547,21921,21726,[5471]
547,21925,21771,[5466]
547,21928,21862,[5450]
547,21930,21873,[5466]
547,21932,21633,[5449]
547,21933,21596,[5462]
547,21936,21590,[5469]
547,21940,21572,[5478]
548,21945,21889,[5465]
548,21949,21845,[5481]
548,21950,21785,[5453]
548,21958,21925,[5463]
548,21960,21734,[5453]
548,21962,21738,[5450]
548,21965,21860,[5475]
548,21966,21573,[5449]
548,21968,21566,[5457]
548,21972,21905,[5457]
548,21980,21838,[5450]
549,21982,21565,[5479]
549,21985,21633,[5481]
549,21987,21738,[5478]
549,21988,21682,[5474]
549,21992,21682,[5457]
549,21993,21617,[5479]
549,21995,21684,[5481]
549,22001,21583,[5453]
549,22002,21726,[5460]
549,22006,21960,[5479]
549,22007,21893,[5462]
549,22009,21849,[5482]
549,22010,21905,[5482]
549,22012,21737,[5466]
549,22013,21912,[5462]
549,22015,21945,[5463]
550,22021,21624,[5492]
550,22024,21665,[5493]
550,22025,21972,[5472]
550,22032,21677,[5492]
550,22033,22010,[5482]
550,22034,21693,[5459]
550,22037,21797,[5492]
550,22041,21787,[5474]
550,22047,21861,[5499]
550,22048,21867,[5503]
550,22049,21853,[5475]
550,22051,21797,[5474]
550,22053,21690,[5493]
550,22057,21925,[5463]
551,22061,21821,[5493]
551,22062,21965,[5498]
551,22065,21862,[5506]
551,22068,21911,[5515]
551,22069,21865,[5515]
551,22073,21911,[5488]
551,22074,21693,[5517]
551,22082,22033,[5472]
551,22083,21612,[5468]
551,22089,21638,[5517]
551,22090,21865,[5515]
551,22097,21877,[5494]
552,22103,21876,[5522]
552,22104,21732,[5521]
552,22105,21876,[5488]
552,22107,21840,[5499]
552,22108,21847,[5506]
552,22111,21845,[5499]
552,22112,21877,[5528]
552,22114,21690,[5484]
552,22115,21887,[5509]
552,22117,21992,[5521]
552,22120,22065,[5488]
552,22121,22083,[5521]
552,22132,22010,[5475]
553,22146,21686,[5539]
553,22147,21962,[5529]
553,22153,21965,[5517]
553,22155,21916,[5509]
553,22156,21988,[5494]
553,22160,21797,[5522]
553,22161,21893,[5498]
553,22164,22132,[5489]
553,22170,21840,[5498]
553,22171,21968,[5530]
553,22172,21718,[5529]
553,22177,21918,[5494]
553,22179,22108,[5486]
554,22181,21713,[5506]
554,22183,21918,[5529]
554,22190,21940,[5536]
554,22192,22103,[5509]
554,22193,22097,[5528]
554,22197,21904,[5542]
554,22198,21862,[5526]
554,22200,22112,[5549]
554,22201,21993,[5549]
554,22204,21867,[5536]
554,22205,22112,[5522]
554,22211,21785,[5514]
554,22213,22172,[5535]
554,22214,22049,[5534]
554,22215,21960,[5547]
554,22220,21928,[5527]
555,22222,22010,[5542]
555,22223,22007,"[5539, 5542]"
555,22224,21968,[5538]
555,22228,21921,[5549]
555,22231,21890,[5559]
555,22232,22112,[5556]
555,22236,21962,[5545]
555,22238,21932,[5559]
555,22241,22177,[5545]
555,22245,21771,[5535]
555,22246,22012,[5530]
555,22247,21879,[5528]
555,22248,22193,[5520]
555,22259,22082,[5530]
556,22264,21909,[5535]
556,22265,21982,[5545]
556,22266,21909,[5568]
556,22271,22033,[5556]
556,22273,21965,[5558]
556,22275,22083,[5557]
556,22276,22246,[5564]
556,22277,21958,[5559]
556,22283,21905,[5561]
556,22293,22107,[5539]
556,22296,22111,[5536]
556,22297,21988,[5568]
556,22299,21813,[5554]
557,22301,22248,[5558]
557,22303,21992,[5570]
557,22310,22155,[5527]
557,22311,22181,[5576]
557,22313,22228,[5556]
557,22314,22090,[5554]
557,22316,22276,[5563]
557,22317,21950,[5541]
557,22318,21877,[5566]
557,22319,21925,[5570]
557,22320,21921,[5566]
557,22321,22222,[5564]
557,22327,22170,[5546]
557,22328,22007,[5564]
557,22338,21890,[5561]
557,22339,22200,[5568]
558,22343,22214,[5583]
558,22348,21966,[5548]
558,22349,21940,[5554]
558,22354,22053,[5570]
558,22355,22213,[5538]
558,22356,21887,[5555]
558,22358,22034,[5569]
558,22369,22314,[5566]
558,22374,22161,[5561]
558,22377,22297,[5538]
558,22380,22025,[5544]
559,22381,22380,[5548]
559,22382,22034,[5576]
559,22383,22068,[5558]
559,22389,22222,[5569]
559,22392,22246,[5598]
559,22396,22049,[5596]
559,22399,22266,[5546]
559,22400,22349,[5596]
559,22405,22297,[5580]
559,22408,22241,[5598]
559,22411,22327,[5569]
559,22412,21936,[5595]
559,22413,22073,[5563]
560,22422,22396,[5591]
560,22425,22114,[5598]
560,22426,21982,[5581]
560,22429,22245,[5604]
560,22431,22082,[5597]
560,22432,22053,[5595]
560,22438,22389,[5602]
560,22440,22339,[5563]
560,22449,22034,[5584]
560,22452,22319,[5597]
560,22455,22104,[5580]
560,22460,21962,[5595]
561,22461,22205,[5584]
561,22463,22460,[5596]
561,22464,22377,[5601]
561,22465,22328,[5578]
561,22470,22408,[5601]
561,22471,22021,[5601]
561,22472,22062,[5584]
561,22473,22449,[5602]
561,22476,22455,[5618]
561,22480,22193,[5616]
561,22484,22024,[5578]
561,22487,22193,[5597]
561,22491,22222,[5602]
561,22492,22200,[5613]
561,22499,22012,[5606]
561,22500,22090,[5567]
562,22501,22431,[5591]
562,22506,22247,[5612]
562,22507,22491,[5593]
562,22508,22074,[5612]
562,22509,22380,[5616]
562,22515,22097,[5578]
562,22523,22160,[5613]
562,22526,22236,[5618]
562,22528,22171,[5591]
562,22531,22358,[5616]
562,22532,22318,[5581]
562,22534,22399,[5580]
562,22535,22400,[5617]
562,22537,22303,[5613]
563,22541,22382,[5624]
563,22548,22356,[5624]
563,22554,22425,[5588]
563,22555,22383,[5629]
563,22557,22231,[5624]
563,22561,22238,[5588]
563,22566,22220,[5609]
563,22570,22160,[5588]
563,22571,22204,[5603]
563,22575,22349,[5603]
563,22576,22396,[5617]
563,22579,22259,[5639]
564,22582,22193,[5618]
564,22588,22266,[5646]
564,22589,22515,[5606]
564,22591,22164,[5646]
564,22595,22153,[5625]
564,22596,22120,[5617]
564,22601,22181,[5610]
564,22603,22460,[5603]
564,22607,22339,[5628]
564,22611,22155,[5639]
564,22617,22381,[5623]
565,22621,22617,[5625]
565,22623,22310,[5622]
565,22624,22354,[5625]
565,22627,22276,[5647]
565,22631,22399,[5651]
565,22637,22617,[5612]
565,22643,22413,[5646]
565,22644,22338,[5650]
565,22645,22509,[5642]
565,22646,22318,[5628]
565,22647,22413,[5630]
565,22652,22377,[5623]
565,22657,22463,[5623]
565,22659,22499,[5647]
566,22661,22238,[5639]
566,22662,22526,[5629]
566,22664,22582,[5650]
566,22673,22197,[5651]
566,22674,22201,[5647]
566,22679,22541,[5668]
566,22682,22582,[5668]
566,22686,22627,[5634]
566,22687,22204,[5632]
566,22690,22471,[5661]
567,22707,22664,[5644]
567,22709,22661,[5664]
567,22721,22566,[5658]
567,22728,22484,[5649]
567,22733,22637,[5657]
567,22734,22541,[5651]
567,22735,22431,[5660]
567,22738,22596,[5650]
568,22742,22690,[5665]
568,22749,22591,[5642]
568,22752,22377,[5664]
568,22755,22500,[5659]
568,22761,22383,[5664]
568,22769,22283,[5643]
568,22773,22355,[5676]
568,22776,22643,[5682]
568,22780,22296,"[5642, 5643]"
569,22781,22631,[5660]
569,22784,22679,[5657]
569,22790,22339,[5657]
569,22791,22509,[5688]
569,22793,22313,[5658]
569,22797,22318,[5665]
569,22801,22461,[5681]
569,22811,22652,[5678]
569,22812,22431,[5670]
569,22818,22426,[5671]
569,22820,22780,[5671]
570,22821,22738,[5671]
570,22825,22531,[5676]
570,22826,22709,[5694]
570,22828,22461,[5685]
570,22832,22589,[5695]
570,22838,22507,[5707]
570,22839,22603,[5697]
570,22841,22621,[5681]
570,22846,22460,[5661]
570,22847,22687,[5682]
570,22848,22749,[5661]
570,22849,22461,[5660]
570,22850,22647,[5681]
570,22851,22749,[5668]
570,22856,22644,[5666]
570,22857,22601,[5684]
570,22859,22422,[5691]
571,22861,22523,[5691]
571,22864,22338,[5670]
571,22867,22576,[5670]
571,22872,22859,[5707]
571,22874,22508,[5678]
571,22875,22473,[5697]
571,22876,22738,[5689]
571,22878,22369,[5709]
571,22880,22339,[5676]
571,22883,22380,[5694]
571,22884,22471,[5684]
571,22885,22383,[5691]
571,22892,22431,[5696]
572,22901,22432,[5729]
572,22902,22776,[5694]
572,22910,22526,[5688]
572,22912,22460,[5712]
572,22920,22645,[5727]
572,22921,22734,[5688]
572,22923,22555,[5685]
572,22929,22838,[5707]
572,22930,22776,[5715]
572,22931,22885,[5724]
572,22935,22784,[5714]
572,22937,22838,[5697]
572,22939,22776,[5729]
573,22941,22528,[5715]
573,22942,22875,[5704]
573,22945,22532,[5727]
573,22947,22644,[5724]
573,22948,22682,[5727]
573,22950,22509,[5704]
573,22953,22532,[5715]
573,22954,22797,[5714]
573,22957,22880,[5729]
573,22959,22471,[5689]
573,22964,22571,[5704]
573,22965,22892,[5714]
573,22968,22579,[5710]
573,22975,22652,[5696]
574,22983,22575,[5699]
574,22984,22773,[5699]
574,22992,22781,[5695]
574,22996,22570,[5700]
574,22998,22811,[5713]
574,23001,22662,[5738]
574,23002,22937,[5716]
574,23007,22611,[5699]
575,23022,22848,[5709]
575,23024,22856,[5734]
575,23026,22561,[5738]
575,23032,22674,[5734]
575,23035,22801,[5734]
575,23045,22892,[5719]
575,23049,22885,[5713]
575,23053,22652,[5716]
575,23055,22931,[5719]
575,23058,22820,[5710]
576,23061,22872,[5751]
576,23063,23035,[5751]
576,23065,22953,[5751]
576,23075,22561,[5756]
576,23077,22957,[5719]
576,23086,22875,[5738]
576,23087,22617,[5728]
576,23089,22652,[5761]
576,23091,22850,[5722]
576,23093,22509,[5721]
576,23095,22912,[5721]
576,23096,22901,[5761]
576,23100,22674,[5732]
577,23101,22596,[5758]
577,23105,22828,[5724]
577,23107,22992,[5748]
577,23110,23095,[5748]
577,23112,22780,[5769]
577,23115,22627,[5761]
577,23117,22752,[5726]
577,23118,22555,[5732]
577,23119,22848,[5763]
577,23125,22631,[5735]
577,23131,22591,[5728]
577,23133,22811,[5741]
577,23134,22848,[5741]
577,23137,22733,[5758]
578,23141,23095,[5758]
578,23144,22921,[5763]
578,23149,22769,[5763]
578,23155,22781,[5733]
578,23157,22644,[5760]
578,23159,22920,[5781]
578,23160,22652,[5772]
578,23164,22965,[5756]
578,23173,23091,[5748]
578,23177,22857,[5772]
579,23181,23100,[5778]
579,23183,23001,[5767]
579,23193,22790,[5754]
579,23195,23133,[5750]
579,23197,23141,[5747]
579,23200,23137,[5747]
579,23203,22637,[5769]
579,23207,22968,[5782]
579,23214,22820,[5781]
580,23221,23001,[5754]
580,23222,23193,[5781]
580,23232,22968,[5772]
580,23238,22964,[5760]
580,23241,22983,[5752]
580,23243,22912,[5778]
580,23249,22856,[5795]
580,23250,23024,[5806]
580,23252,22780,[5769]
