generation,id,reward,species,parent1,parent2
16,756,0.7497540892428147,1,715,286
16,757,0.7350457437551747,1,286,286
16,758,0.5,2,286,286
16,271,0.749987538823478,2,205,205
16,700,0.7499541954489797,2,662,662
16,759,0.5,2,735,735
16,760,0.5,2,737,700
16,761,0.5033122315780049,2,700,737
16,762,0.5,2,737,271
16,763,0.6250352832908483,2,271,737
16,764,0.5,2,271,737
16,765,0.5062957278574105,2,735,271
16,766,0.5,2,271,271
16,767,0.5,2,737,737
16,768,0.7455870516915007,2,737,737
16,769,0.6055919313908436,2,735,735
16,770,0.5009543454707421,2,271,271
16,771,0.5000165991410583,2,735,737
16,772,0.5,2,700,737
16,773,0.5,2,271,737
16,774,0.501129209202787,2,737,700
16,775,0.5833576729832382,2,271,700
16,776,0.5,2,737,735
16,777,0.7228661806023169,2,700,700
16,778,0.5,2,737,700
16,779,0.5004584064776632,2,735,700
16,780,0.5,2,700,700
16,781,0.5,2,700,700
16,782,0.5000398497829235,2,735,737
16,783,0.5,2,700,735
16,784,0.569246696622896,2,737,737
16,785,0.5111473259118432,2,700,271
16,786,0.5,2,737,271
17,750,0.7498654457583029,1,286,286
17,715,0.7497874073794369,1,659,286
17,787,0.5014800960356721,1,715,750
17,788,0.5,1,750,750
17,789,0.5001165762684197,1,750,715
17,790,0.6290985679149839,1,750,750
17,791,0.5479227406903266,1,750,715
17,792,0.5201697369614322,1,750,715
17,793,0.5,2,750,715
17,794,0.5,1,750,715
17,795,0.7333428559788471,1,750,750
17,796,0.5,1,750,715
17,797,0.5,1,715,750
17,798,0.5,1,715,715
17,799,0.7048072443151365,1,750,750
17,800,0.5,1,715,715
17,801,0.5993427280178876,1,750,750
17,802,0.5,1,715,715
17,803,0.5477521791545239,1,715,715
17,804,0.5,1,715,715
17,805,0.5,1,715,715
17,806,0.5,2,715,715
17,807,0.7497922341756763,1,715,715
17,808,0.5,1,750,715
17,809,0.5,1,715,715
17,810,0.6024278103418217,1,750,750
17,271,0.749987538823478,2,205,205
17,700,0.7499541954489797,2,662,662
17,811,0.5,1,271,700
17,812,0.7002555979799716,2,700,777
17,813,0.5,2,700,700
17,814,0.5,2,777,271
17,815,0.6120652057425577,2,700,768
17,816,0.6598107139141711,2,768,271
17,817,0.5,2,271,271
17,818,0.53149629275115,2,777,777
17,819,0.5,2,271,777
17,820,0.5,2,777,271
17,821,0.5456992033778743,2,700,700
17,822,0.556775989399052,2,271,768
17,823,0.5,2,777,700
17,824,0.5,1,768,700
17,825,0.5000243534991224,2,777,777
17,826,0.5331770916785095,2,700,768
17,827,0.5,2,271,700
17,828,0.6313191019767168,2,768,777
17,829,0.5779559725679654,2,271,777
17,830,0.5,2,700,768
17,831,0.5,2,768,700
17,832,0.6199132919686225,2,777,271
18,750,0.7498654457583029,1,286,286
18,807,0.7497922341756763,1,715,715
18,833,0.5991079634180702,1,807,807
18,834,0.5,1,807,750
18,835,0.5,1,715,715
18,836,0.5,1,807,715
18,837,0.7391758959795558,1,807,715
18,838,0.7221515768044281,2,750,807
18,839,0.7389098356057029,1,807,750
18,840,0.5,1,750,807
18,841,0.5,1,715,807
18,842,0.7457855631153799,1,715,807
18,843,0.5,2,807,750
18,844,0.6670394484192591,1,715,750
18,845,0.5,1,750,807
18,846,0.7186670655583552,1,715,750
18,847,0.723743848298084,1,807,807
18,848,0.749767624600889,1,715,715
18,849,0.5,1,715,715
18,850,0.5,1,750,807
18,851,0.5,1,750,715
18,852,0.5,1,715,807
18,853,0.5,1,715,807
18,854,0.5745044015796366,1,750,715
18,855,0.4982924663950017,1,715,750
18,271,0.749987538823478,2,205,205
18,700,0.7499541954489797,2,662,662
18,856,0.6617357479661226,2,812,812
18,857,0.5,2,271,700
18,858,0.6930051072003769,2,812,271
18,859,0.5025646176771499,2,271,700
18,860,0.6145961552938319,2,700,812
18,861,0.7470658849219342,2,812,271
18,862,0.5,2,271,271
18,863,0.5,1,812,271
18,864,0.5002431897737081,2,271,812
18,865,0.5218302123789431,2,700,812
18,866,0.558796952482407,2,700,700
18,867,0.6341587061804668,2,812,812
18,868,0.5000327519479404,2,271,271
18,869,0.5002631131873819,2,271,700
18,870,0.5,2,812,700
18,871,0.7089323995089295,1,812,812
18,872,0.5,2,700,700
18,873,0.5,2,700,271
18,874,0.5,1,271,271
18,875,0.5,1,700,271
18,876,0.5,2,812,700
18,877,0.6379698322462628,2,271,271
18,878,0.5,2,700,700
19,750,0.7498654457583029,1,286,286
19,807,0.7497922341756763,1,715,715
19,879,0.5001585043267978,2,848,848
19,880,0.7461418960202333,1,848,848
19,881,0.5,1,848,848
19,882,0.5010840372106447,1,750,750
19,883,0.5,1,848,848
19,884,0.5,1,807,807
19,885,0.6460012268032449,1,750,848
19,886,0.5,2,848,750
19,887,0.5290599055127412,2,848,848
19,888,0.5,1,807,807
19,889,0.7497440515521474,1,848,848
19,890,0.5,2,848,848
19,891,0.657850579258374,1,848,750
19,892,0.5,1,750,848
19,893,0.5,2,750,848
19,894,0.5,1,848,750
19,895,0.5,1,848,848
19,896,0.5114580255215713,2,848,750
19,897,0.7270808131081132,1,750,848
19,898,0.5,1,807,750
19,899,0.5,1,807,848
19,900,0.5,2,848,848
19,901,0.5,2,750,848
19,902,0.5856987958967252,1,807,848
19,271,0.749987538823478,2,205,205
19,700,0.7499541954489797,2,662,662
19,903,0.5040135699468521,2,861,861
19,904,0.5137161711273457,2,700,271
19,905,0.5668488409481538,2,861,861
19,906,0.6921030644889563,2,271,271
19,907,0.5361723946922581,2,271,700
19,908,0.5700101247261904,2,700,861
19,909,0.5006470561528983,2,861,861
19,910,0.5,2,271,271
19,911,0.5,2,861,700
19,912,0.5019372035177481,2,271,271
19,913,0.5320584675171143,2,271,861
19,914,0.5,2,700,700
19,915,0.5,1,271,700
19,916,0.5,2,700,271
19,917,0.5,2,271,700
19,918,0.7309459066513575,2,861,700
19,919,0.5002079003350053,2,700,271
19,920,0.6991326698187978,2,861,861
19,921,0.5081575448820232,2,861,271
19,922,0.5314547140285428,2,700,700
19,923,0.5,2,700,271
19,924,0.530503763411756,2,271,861
20,750,0.7498654457583029,1,286,286
20,807,0.7497922341756763,1,715,715
20,925,0.5,1,750,750
20,926,0.5,2,750,807
20,927,0.5,2,807,807
20,928,0.5,1,750,807
20,929,0.5,1,807,807
20,930,0.623389161597419,1,750,750
20,931,0.5440863608163278,1,807,807
20,932,0.5,2,750,807
20,933,0.749764659731822,1,807,807
20,934,0.6813781855384045,2,750,807
20,935,0.5,1,750,750
20,936,0.5,1,750,750
20,937,0.7497048412755569,1,750,750
20,938,0.5,1,750,807
20,939,0.7068004220948885,2,807,807
20,940,0.5,2,750,750
20,941,0.5,1,750,807
20,942,0.741013600499395,1,750,807
20,943,0.7479718070841095,1,750,807
20,944,0.6767194110797724,1,750,750
20,945,0.7345938274494952,2,807,807
20,946,0.6666518191371031,1,750,750
20,947,0.5008987587983222,1,750,807
20,948,0.5,1,750,807
20,271,0.749987538823478,2,205,205
20,700,0.7499541954489797,2,662,662
20,949,0.5259302506944434,2,271,920
20,950,0.58131822831033,2,700,920
20,951,0.6165214839859263,2,920,920
20,952,0.5,2,700,920
20,953,0.5031061849735186,2,271,918
20,954,0.7106935242454322,2,918,918
20,955,0.5,1,271,920
20,956,0.5,2,918,271
20,957,0.5802679490607061,2,918,918
20,958,0.7436531095847561,2,918,271
20,959,0.5,2,918,271
20,960,0.5202818783979396,2,700,918
20,961,0.5,2,700,918
20,962,0.6708243950710941,2,920,271
20,963,0.6910300425407416,2,271,271
20,964,0.5142271741143973,2,271,920
20,965,0.5,2,920,271
20,966,0.5,2,271,918
20,967,0.5001599879202134,2,918,920
20,968,0.5,2,271,918
20,969,0.5,2,700,918
20,970,0.5,2,920,271
21,750,0.7498654457583029,1,286,286
21,807,0.7497922341756763,1,715,715
21,971,0.505517785620875,1,807,807
21,972,0.5,1,807,807
21,973,0.5174909544257664,1,750,750
21,974,0.5746550583626862,1,750,807
21,975,0.5,1,807,807
21,976,0.5,1,807,750
21,977,0.5004604175357886,1,750,750
21,978,0.5,1,750,750
21,979,0.5,1,750,807
21,980,0.5,1,750,750
21,981,0.5,1,750,807
21,982,0.5498908009377617,1,750,750
21,983,0.5,1,750,750
21,984,0.5,1,750,750
21,985,0.5,2,807,750
21,986,0.5,1,750,750
21,987,0.5,1,750,807
21,988,0.5,1,807,750
21,989,0.5,1,750,750
21,990,0.5,1,807,750
21,991,0.5,1,807,807
21,992,0.5861631572883426,1,807,807
21,271,0.749987538823478,2,205,205
21,700,0.7499541954489797,2,662,662
21,993,0.5,1,700,958
21,994,0.7411858261494505,2,271,700
21,995,0.7324936064109462,2,271,700
21,996,0.5560943857256875,2,958,958
21,997,0.5,2,958,958
21,998,0.5,2,271,958
21,999,0.5,1,958,958
21,1000,0.5,2,271,958
21,1001,0.6513291823322012,2,700,700
21,1002,0.545367878316527,2,271,958
21,1003,0.6732393403936984,2,958,958
21,1004,0.7180063493197639,2,958,958
21,1005,0.5,2,958,271
21,1006,0.6672291498469323,2,700,271
21,1007,0.5000093522111271,2,271,271
21,1008,0.5804595647735251,2,958,958
21,1009,0.5,1,271,700
21,1010,0.5,2,271,958
21,1011,0.5,2,958,700
21,1012,0.51599477855905,2,700,958
21,1013,0.500408451875954,2,958,271
21,1014,0.5185931981714261,2,271,958
21,1015,0.5,2,271,958
21,1016,0.517886102474084,2,700,958
22,750,0.7498654457583029,1,286,286
22,807,0.7497922341756763,1,715,715
22,1017,0.5668035627033627,1,992,992
22,1018,0.7497563152997235,1,807,807
22,1019,0.5448076323810065,1,992,992
22,1020,0.7497789766713412,1,807,807
22,1021,0.5,1,992,807
22,1022,0.5,2,992,750
22,1023,0.5,1,807,807
22,1024,0.556871987429823,1,750,750
22,1025,0.5,1,992,807
22,1026,0.6292473909984602,1,807,750
22,1027,0.5,1,750,992
22,1028,0.5,1,750,992
22,1029,0.5118604759793214,2,750,750
22,1030,0.5244201278652023,1,807,992
22,1031,0.5547618359157394,1,807,992
22,1032,0.5,1,992,750
22,1033,0.7229541227919489,1,992,992
22,1034,0.6935143301663369,1,750,750
22,271,0.749987538823478,1,205,205
22,700,0.7499541954489797,1,662,662
22,1035,0.5000807049113731,1,700,994
22,1036,0.7361695509008606,1,700,994
22,1037,0.689900729104877,1,700,994
22,1038,0.5,1,700,700
22,1039,0.5321211414823881,1,994,994
22,1040,0.5323369615793178,1,994,994
22,1041,0.5,1,271,700
22,1042,0.7487992988342183,1,700,700
22,1043,0.5,1,271,700
22,1044,0.5,2,700,994
22,1045,0.55806157316396,1,700,271
22,1046,0.5200030846767588,1,271,700
22,1047,0.5010623706998762,1,700,700
22,1048,0.5,1,700,700
22,1049,0.5085102226683802,1,994,700
22,1050,0.5,2,271,994
22,1051,0.6083870046569081,2,271,994
22,1052,0.5,1,271,271
22,1053,0.5,1,271,271
22,1054,0.5,1,700,994
22,1055,0.6218175549566424,2,994,994
22,1056,0.5,2,994,994
22,1057,0.5105625555123239,1,994,271
22,1058,0.5053253824506658,1,994,994
22,1059,0.5,1,271,271
22,1060,0.5029407371151515,1,994,700
22,1061,0.5175503716576635,2,700,700
22,1062,0.5378757870345177,1,994,271
23,1055,0.6218175549566424,1,994,994
23,1051,0.6083870046569081,1,271,994
23,1063,0.5,1,1055,1055
23,1064,0.5946259329001693,1,1051,1055
23,1065,0.5972229654683795,1,1055,1055
23,1066,0.5903039528507568,2,1051,1051
23,1067,0.5082796934508176,1,1055,1051
23,1068,0.645610489123468,1,1055,1055
23,1069,0.5000616384399578,1,1051,1051
23,1070,0.45609887066783683,1,1055,1055
23,1071,0.5789002004010599,1,1051,1051
23,1072,0.6442535153908296,1,1051,1055
23,271,0.749987538823478,1,205,205
23,700,0.7499541954489797,1,662,662
23,1073,0.5252354381696935,1,271,750
23,1074,0.5,1,1020,750
23,1075,0.5,1,750,271
23,1076,0.5,2,271,1020
23,1077,0.5363621868591224,1,1020,807
23,1078,0.5407332100291224,1,807,700
23,1079,0.6101779078512803,1,271,750
23,1080,0.5117502203677633,1,700,271
23,1081,0.5751425630600702,1,807,1020
23,1082,0.5313541950440797,1,1020,807
23,1083,0.6016704204273016,1,807,750
23,1084,0.5,1,700,271
23,1085,0.504013878927108,1,700,271
23,1086,0.701694780084982,1,700,1020
23,1087,0.5,2,750,750
23,1088,0.5,1,1020,1020
23,1089,0.5,1,700,750
23,1090,0.5649854069427134,1,1020,1020
23,1091,0.5464562839952437,2,807,1020
23,1092,0.7395274056041841,1,1020,271
23,1093,0.738038857361502,1,750,807
23,1094,0.5569752145026412,2,807,807
23,1095,0.5,1,750,271
23,1096,0.5,2,750,750
23,1097,0.636575620539877,1,271,807
23,1098,0.7204543108156736,1,750,700
23,1099,0.5,1,750,807
23,1100,0.5,1,700,750
23,1101,0.5005862154050925,2,700,807
23,1102,0.7193662814291379,1,700,807
23,1103,0.5,1,271,700
23,1104,0.5,1,750,271
23,1105,0.5,1,271,750
23,1106,0.588982447525391,1,271,807
23,1107,0.6715820802495531,1,807,1020
23,1108,0.5,1,700,750
24,1066,0.5903039528507568,1,1051,1051
24,1094,0.5569752145026412,2,807,807
24,1109,0.5,2,1066,1066
24,1110,0.707598381419476,2,1094,1094
24,1111,0.5267552475802936,2,1094,1094
24,1112,0.5039292522573184,2,1094,1094
24,1113,0.5251824907251817,2,1066,1066
24,1114,0.5,2,1066,1094
24,1115,0.5002500125858196,2,1094,1094
24,1116,0.5261255176341758,1,1094,1066
24,1117,0.5404594986008739,1,1094,1066
24,1118,0.5000998327436224,1,1066,1094
24,1119,0.5039951980520699,1,1094,1066
24,271,0.749987538823478,2,205,205
24,700,0.7499541954489797,2,662,662
24,1120,0.5,2,700,1092
24,1121,0.5443211616809603,2,700,1093
24,1122,0.702135353581159,2,700,1093
24,1123,0.5,2,1092,700
24,1124,0.7380388520677983,1,1093,1098
24,1125,0.5,1,1092,271
24,1126,0.5123456611385497,2,1092,1098
24,1127,0.5532808919849167,1,1093,1098
24,1128,0.7493817919702948,2,271,271
24,1129,0.5768504287612006,2,271,700
24,1130,0.7380388563466437,1,1093,1093
24,1131,0.5,1,271,1092
24,1132,0.5031374311279103,3,1092,1098
24,1133,0.5338461629582351,3,1093,1092
24,1134,0.5,3,700,700
24,1135,0.6554146208447793,3,1098,1098
24,1136,0.5,3,1098,1092
24,1137,0.500237549654362,3,1098,271
24,1138,0.5,1,1093,1098
24,1139,0.5059110221204519,3,1098,1098
24,1140,0.5,1,1093,1098
24,1141,0.5,1,1098,1093
24,1142,0.5,3,700,1098
24,1143,0.6116202706478232,3,1093,1092
24,1144,0.5,3,1092,1098
24,1145,0.618574745071519,3,1092,1093
24,1146,0.7499291711390279,3,700,1092
24,1147,0.5,3,1092,1092
24,1148,0.5,1,1093,1093
24,1149,0.5428762713918409,3,1098,1092
24,1150,0.5941156427308891,3,271,700
24,1151,0.5,3,1092,1092
24,1152,0.7499476213812413,1,1093,1093
24,1153,0.5,1,1093,1098
24,1154,0.7214143487063336,2,700,271
25,1146,0.7499291711390279,3,700,1092
25,1135,0.6554146208447793,2,1098,1098
25,1155,0.5,3,1146,1146
25,1156,0.5074178793579315,3,1146,1146
25,1157,0.6808903344419468,3,1146,1135
25,1158,0.5655547705872749,3,1135,1135
25,1159,0.5948198494378137,3,1135,1146
25,1160,0.5000230397115227,3,1146,1146
25,1161,0.5009531618751273,3,1146,1135
25,1162,0.5530309169702241,3,1146,1135
25,1163,0.5,3,1135,1146
25,1164,0.5,2,1146,1146
25,1165,0.5,2,1135,1135
25,1166,0.5012834985601557,3,1135,1135
25,1152,0.7499476213812413,1,1093,1093
25,1130,0.7380388563466437,1,1093,1093
25,1167,0.5,1,1152,1130
25,1168,0.537792043954704,1,1130,1130
25,1169,0.5476506654546638,1,1152,1152
25,1170,0.5761313458413426,1,1152,1130
25,1171,0.5104829231993928,1,1152,1130
25,1172,0.6092542187288497,1,1152,1130
25,1173,0.7036211046186448,1,1152,1130
25,1174,0.5,1,1152,1152
25,1175,0.5068382095498216,1,1152,1152
25,1176,0.710888267273612,1,1130,1130
25,1177,0.5517013764311477,1,1130,1130
25,1178,0.5,1,1152,1130
25,1179,0.5,1,1130,1130
25,271,0.749987538823478,3,205,205
25,700,0.7499541954489797,3,662,662
25,1180,0.5142646320101325,3,271,271
25,1181,0.5,3,271,700
25,1182,0.5,2,700,700
25,1183,0.5664127462689441,3,271,271
25,1184,0.5,3,271,700
25,1185,0.5,3,700,700
25,1186,0.5518280651623633,3,700,700
25,1187,0.6046199649119273,3,700,700
25,1188,0.5,3,271,271
25,1189,0.5,3,271,700
25,1190,0.620950365017551,3,700,700
25,1191,0.5,3,271,700
25,1192,0.7471302809714626,3,271,271
25,1193,0.5153208756769019,3,271,700
25,1194,0.5054907685008073,3,271,700
25,1195,0.7499900969318639,3,271,271
25,1196,0.6748044165757019,3,700,700
25,1197,0.6240032852251796,3,271,271
26,1135,0.6554146208447793,2,1098,1098
26,1165,0.5,2,1135,1135
26,1198,0.5,2,1165,1135
26,1199,0.5,2,1165,1165
26,1200,0.5381105380441478,2,1165,1135
26,1201,0.5,2,1165,1165
26,1202,0.5764145295187689,2,1165,1135
26,1152,0.7499476213812413,1,1093,1093
26,1130,0.7380388563466437,1,1093,1093
26,1203,0.715103819074329,1,1130,1152
26,1204,0.5936542922665424,1,1152,1152
26,1205,0.7487397608785424,1,1152,1152
26,1206,0.5,1,1130,1130
26,1207,0.7499476214161556,1,1152,1130
26,1208,0.5,1,1130,1152
26,1209,0.5004474516008937,1,1152,1130
26,1210,0.5,1,1130,1152
26,1211,0.5,1,1152,1152
26,1212,0.609062250135644,1,1152,1130
26,1213,0.5,1,1152,1130
26,1214,0.5000730660070437,1,1130,1130
26,1215,0.7499476197159838,1,1152,1152
26,1216,0.512330572186268,1,1152,1130
26,1217,0.5997357334049292,1,1152,1130
26,1218,0.7403426198982179,1,1130,1130
26,1195,0.7499900969318639,3,271,271
26,271,0.749987538823478,3,205,205
26,1219,0.6595674932939533,3,271,700
26,1220,0.5225033315691526,3,1195,1195
26,1221,0.6207336093474718,3,1195,1195
26,1222,0.5000062272318153,3,700,700
26,1223,0.5326577467110143,3,271,1195
26,1224,0.5135112953848286,3,1195,1195
26,1225,0.6614624720358662,3,1195,700
26,1226,0.7497719550188469,3,1195,271
26,1227,0.5647825302375742,3,1195,1195
26,1228,0.7017669543901919,3,1195,1195
26,1229,0.5681357944670736,3,700,1195
26,1230,0.5105578641552225,3,271,271
26,1231,0.7006866053964763,3,271,271
26,1232,0.7105393361349266,3,1195,700
26,1233,0.5,3,700,700
26,1234,0.6926034936812073,3,271,271
26,1235,0.5,3,271,1195
26,1236,0.5990550840547035,3,700,700
26,1237,0.5000235911932263,3,1195,1195
26,1238,0.7091091971058066,3,271,700
26,1239,0.6169639139113168,3,700,700
26,1240,0.5,2,1195,271
26,1241,0.5,3,700,1195
27,1135,0.6554146208447793,2,1098,1098
27,1202,0.5764145295187689,2,1165,1135
27,1242,0.5763083685534485,2,1202,1202
27,1243,0.6238653815779913,1,1135,1202
27,1244,0.6536782864799189,2,1202,1202
27,1245,0.5,2,1202,1202
27,1246,0.6373134945848931,2,1202,1135
27,1207,0.7499476214161556,1,1152,1130
27,1152,0.7499476213812413,1,1093,1093
27,1247,0.5,1,1152,1207
27,1248,0.5381764699084126,1,1207,1207
27,1249,0.6735989045279058,1,1207,1152
27,1250,0.5880204782621259,1,1207,1152
27,1251,0.5502999577778698,1,1152,1152
27,1252,0.6572893329927103,1,1207,1207
27,1253,0.6095404210270994,2,1207,1207
27,1254,0.6002337762952308,1,1207,1152
27,1255,0.5283568855151604,1,1207,1207
27,1256,0.5000234446126317,1,1152,1207
27,1257,0.5794337497489527,1,1207,1207
27,1258,0.5370737387744596,1,1152,1207
27,1259,0.5,1,1152,1207
27,1260,0.7458364214507531,1,1207,1207
27,1261,0.5,1,1207,1152
27,1262,0.6639259797607335,1,1152,1152
27,1263,0.7478966139380163,1,1207,1152
27,1264,0.7388566068895883,1,1207,1152
27,1195,0.7499900969318639,3,271,271
27,271,0.749987538823478,3,205,205
27,1265,0.5,2,1195,1195
27,1266,0.5,3,1226,1195
27,1267,0.5,3,1195,1195
27,1268,0.5053206060902453,3,271,1226
27,1269,0.5002653373932944,3,1195,1226
27,1270,0.7467113252870474,3,1226,271
27,1271,0.5,3,1226,1226
27,1272,0.5273208265626301,3,1226,1226
27,1273,0.6688965044253962,3,271,1195
27,1274,0.625405927741921,3,1195,271
27,1275,0.6055933115545662,3,1226,1195
27,1276,0.6572019949448402,3,271,271
27,1277,0.5,3,271,271
27,1278,0.5075687759274489,3,1226,1195
27,1279,0.5418981768328582,3,271,1226
27,1280,0.665791643362792,3,271,271
27,1281,0.5563671769858642,3,1226,1226
27,1282,0.5,2,271,1195
27,1283,0.5,3,1195,271
27,1284,0.5,3,271,1226
27,1285,0.7127076200137905,3,1195,1195
28,1135,0.6554146208447793,2,1098,1098
28,1244,0.6536782864799189,2,1202,1202
28,1286,0.5463856676135141,2,1244,1244
28,1287,0.7204873497005546,2,1244,1244
28,1288,0.5621449055620391,2,1135,1135
28,1289,0.5,2,1244,1244
28,1290,0.5165677087551475,2,1244,1244
28,1291,0.6554146208447793,1,1135,1135
28,1292,0.5590891355596436,1,1244,1135
28,1293,0.5000255414650169,2,1135,1135
28,1294,0.5,2,1135,1135
28,1295,0.5,2,1244,1135
28,1207,0.7499476214161556,1,1152,1130
28,1152,0.7499476213812413,1,1093,1093
28,1296,0.5977251574012159,1,1207,1207
28,1297,0.5,1,1207,1152
28,1298,0.5,1,1207,1207
28,1299,0.6669144102072282,1,1207,1152
28,1300,0.7243294244747776,1,1207,1152
28,1301,0.6012939902817545,1,1152,1152
28,1302,0.5,1,1207,1152
28,1303,0.5,1,1152,1207
28,1304,0.5055820771654624,1,1152,1152
28,1305,0.5,1,1207,1152
28,1306,0.5,1,1207,1207
28,1307,0.5,1,1152,1152
28,1308,0.5359665123379596,1,1207,1207
28,1309,0.5,1,1207,1207
28,1310,0.5,1,1207,1152
28,1311,0.5443235205322783,1,1207,1152
28,1312,0.5671463007320758,1,1152,1152
28,1313,0.5075939846349802,1,1207,1207
28,1314,0.5,1,1207,1207
28,1195,0.7499900969318639,3,271,271
28,271,0.749987538823478,3,205,205
28,1315,0.7210745374925799,3,1270,1270
28,1316,0.5,2,1270,1195
28,1317,0.6916296246755498,3,271,1270
28,1318,0.5,2,1270,1195
28,1319,0.6198640434285627,3,271,1270
28,1320,0.7499876107014418,3,271,1195
28,1321,0.5,3,1195,1195
28,1322,0.5845302550581961,3,1270,271
28,1323,0.5,3,271,271
28,1324,0.7174169117384118,3,271,271
28,1325,0.5189110707552607,3,1270,1270
28,1326,0.6328259092934309,3,1195,1270
28,1327,0.5,3,271,1195
28,1328,0.7961523322353066,3,271,1195
28,1329,0.5021980899015578,3,1195,1270
28,1330,0.5,3,1270,271
29,1287,0.7204873497005546,2,1244,1244
29,1135,0.6554146208447793,2,1098,1098
29,1331,0.5476988834396574,2,1287,1135
29,1332,0.5,2,1287,1135
29,1333,0.5179036537200327,2,1287,1135
29,1334,0.5,2,1287,1287
29,1335,0.5,2,1287,1287
29,1336,0.7355296739712787,2,1287,1287
29,1337,0.6357600508329662,2,1287,1135
29,1338,0.5000076465399543,2,1135,1135
29,1339,0.7317123575428572,2,1135,1287
29,1207,0.7499476214161556,1,1152,1130
29,1152,0.7499476213812413,1,1093,1093
29,1340,0.5001585546025938,1,1152,1152
29,1341,0.5,1,1300,1300
29,1342,0.5122971542395605,1,1207,1300
29,1343,0.5,1,1207,1152
29,1344,0.7437102052255282,1,1300,1152
29,1345,0.6134284270574564,1,1152,1207
29,1346,0.7243294199093205,1,1300,1207
29,1347,0.5555119320375004,1,1207,1207
29,1348,0.7082005457241904,1,1152,1152
29,1349,0.693447281257651,1,1300,1207
29,1350,0.5988502260633085,1,1152,1152
29,1351,0.5,1,1152,1207
29,1352,0.5,1,1152,1207
29,1353,0.6797446567974594,1,1207,1152
29,1354,0.539905271950932,1,1152,1300
29,1355,0.5,1,1207,1207
29,1328,0.7961523322353066,3,271,1195
29,1195,0.7499900969318639,3,271,271
29,1356,0.5312375019142904,3,1195,1328
29,1357,0.6514857953243197,3,1195,1195
29,1358,0.6734436692012664,3,1328,1195
29,1359,0.5,3,1328,1328
29,1360,0.5000773726418766,3,1328,1195
29,1361,0.5035480906247738,3,1195,1328
29,1362,0.5953087626276187,3,1195,1328
29,1363,0.5,3,1328,1328
29,1364,0.5000635493436099,3,1328,1328
29,1365,0.520700719138943,3,1328,1328
29,1366,0.5891191875624884,3,1195,1195
29,1367,0.7291271513381085,3,1195,1328
29,1368,0.5,2,1195,1328
29,1369,0.5986236707049568,3,1328,1195
29,1370,0.6222999019560862,3,1328,1328
29,1371,0.5,3,1195,1328
29,1372,0.5,3,1328,1195
29,1373,0.503581395199645,3,1195,1328
29,1374,0.5713744645763386,3,1328,1195
30,1336,0.7355296739712787,2,1287,1287
30,1339,0.7317123575428572,2,1135,1287
30,1375,0.590077784044162,2,1339,1336
30,1376,0.5375358789132404,2,1336,1339
30,1377,0.5001149170646132,2,1336,1336
30,1378,0.5669373019267732,2,1336,1339
30,1379,0.5,2,1336,1339
30,1380,0.7096896741298819,2,1339,1339
30,1381,0.5,2,1336,1336
30,1382,0.5,2,1339,1339
30,1383,0.5,2,1336,1339
30,1384,0.5782828029212156,2,1336,1336
30,1385,0.5834707038036988,2,1339,1336
30,1386,0.5163538955514446,2,1336,1339
30,1207,0.7499476214161556,1,1152,1130
30,1152,0.7499476213812413,1,1093,1093
30,1387,0.5381042388467314,1,1152,1207
30,1388,0.5154720273192749,1,1152,1152
30,1389,0.713592053884528,1,1152,1207
30,1390,0.6328084002709511,1,1207,1207
30,1391,0.7499476213914534,1,1152,1152
30,1392,0.5305901229793994,1,1152,1207
30,1393,0.5,1,1152,1207
30,1394,0.70971580476913,1,1152,1152
30,1395,0.5162209282271084,1,1207,1207
30,1396,0.7312166362251162,1,1152,1152
30,1397,0.7499476214301826,1,1207,1152
30,1398,0.5,1,1152,1207
30,1399,0.7107043682741337,1,1152,1207
30,1400,0.5594232389098859,1,1152,1152
30,1401,0.504485561932984,1,1207,1207
30,1402,0.7030359831998974,1,1152,1207
30,1403,0.7499476214194027,1,1207,1207
30,1328,0.7961523322353066,3,271,1195
30,1195,0.7499900969318639,3,271,271
30,1404,0.5007837602165468,3,1195,1328
30,1405,0.5759999957625553,3,1195,1195
30,1406,0.5,2,1195,1328
30,1407,0.6172009959236118,3,1195,1195
30,1408,0.5641105298984743,3,1195,1328
30,1409,0.5,3,1328,1195
30,1410,0.5,3,1195,1195
30,1411,0.5000137218119718,3,1195,1328
30,1412,0.5352845237088308,3,1328,1328
30,1413,0.5068421199341102,3,1328,1328
30,1414,0.750092844103902,3,1195,1195
30,1415,0.502538110992133,3,1328,1328
30,1416,0.5031167264285841,3,1195,1328
30,1417,0.6866174619066712,3,1328,1195
30,1418,0.5,3,1195,1328
31,1336,0.7355296739712787,2,1287,1287
31,1339,0.7317123575428572,2,1135,1287
31,1419,0.5,2,1336,1339
31,1420,0.6460067913948102,2,1339,1339
31,1421,0.5,2,1336,1336
31,1422,0.6371367113486118,2,1339,1336
31,1423,0.6901196353566941,2,1336,1336
31,1424,0.5,2,1336,1336
31,1425,0.672443282082507,2,1339,1339
31,1426,0.5,2,1336,1336
31,1427,0.5,2,1336,1336
31,1428,0.6881733845572344,2,1336,1336
31,1429,0.5,2,1336,1336
31,1430,0.5,2,1336,1336
31,1397,0.7499476214301826,1,1207,1152
31,1403,0.7499476214194027,1,1207,1207
31,1431,0.5,1,1403,1403
31,1432,0.5,1,1403,1397
31,1433,0.5755691810255756,1,1397,1403
